ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
446	0,22,0,0,40,0,0,0,0,0,0,0,0	0,0,0,0,0,24,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,38,0,0,0,0,0	220	150
466	0,0,0,0,0,0,0,283,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,9,0,0,13,0	0,0,0,0,0,0,0,0,0,20	268	150
471	0,1,0,0,0,0,0,0,0,0,0,7,0	0,0,0,0,0,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,108,0,0	282	150
476	2,190,0,0,0,0,0,0,24,0,0,135,0	0,0,0,0,0,0,0,0,0,4,0,0,0	0,51,0,0,28,5,15,0,160,115	0,0,0,0,0,0,0,0,0,0	191	150
483	2,34,0,0,0,0,0,15,0,0,0,0,0	4,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,68,392,0,121,0	234,0,0,0,0,0,0,0,0,0	214	150
500	0,0,0,0,0,0,0,0,0,0,0,0,0	37,514,33,268,0,209,0,615,27,0,1299,251,338	216,0,0,0,0,0,0,0,0,0	0,837,0,2,0,80,572,119,44,296	251	150
514	0,0,0,1,0,0,0,0,0,0,0,0,0	30,35,5,4,0,53,3,173,72,515,54,594,1	0,0,0,0,0,50,361,0,1,0	134,4,0,0,65,50,356,0,325,0	173	150
515	3,19,0,233,0,0,0,0,2,0,0,1,0	30,35,5,4,0,53,3,173,72,515,54,594,1	0,466,0,0,0,0,139,150,0,0	134,4,0,0,65,50,356,0,325,0	176	150
516	3,7,0,0,0,0,0,0,0,0,0,0,0	6,95,0,0,0,66,0,0,0,0,3,0,0	0,0,0,0,0,0,282,0,41,0	0,87,0,0,0,0,11,2,55,4	300	150
517	21,152,318,0,0,18,0,0,0,0,49,21,0	2,185,0,16,0,0,0,0,0,0,0,236,0	0,0,0,0,42,57,95,4,0,0	0,379,0,0,0,0,55,0,0,373	176	150
518	11,283,174,0,0,18,0,1,0,0,303,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	216,0,0,0,22,100,95,0,0,0	0,0,0,0,7,0,0,0,0,0	176	150
520	0,66,0,0,0,442,0,0,44,0,0,5,0	0,64,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,25,90,0,0,232,0	0,0,0,0,0,0,0,0,0,0	300	150
522	1,156,0,297,0,0,0,0,16,0,711,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0	192,34,0,1,0,83,9,0,0,290	0,0,0,0,0,0,0,1,0,0	254	150
524	0,134,0,86,1,81,0,0,0,0,728,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,143,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,7,0,0	227	150
540	0,113,0,0,0,0,0,0,30,0,0,0,0	0,141,0,0,234,61,0,0,8,0,0,0,0	0,0,0,0,0,16,0,0,0,0	359,1,0,0,0,0,56,0,85,0	285	150
542	93,181,0,1,0,121,2,5,38,0,6,0,1	0,0,0,0,0,0,0,69,0,0,0,0,0	1,402,0,0,4,133,328,33,192,2	0,0,0,0,0,0,0,0,0,0	300	150
544	108,367,109,0,0,0,0,171,0,0,763,0,814	0,0,0,0,0,0,0,0,0,0,350,0,0	244,0,0,0,0,64,102,0,0,0	0,0,0,0,0,0,0,0,0,0	237	150
