ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
436	0,0,0,0,125,0,0,0,0,0,0,0,0	0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,112,0,0	0,0,0,0,0,0,0,0,0,0	236	292
439	60,0,0,0,0,0,0,0,0,0,1,0,0	0,125,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,98,0,0	207	291
440	59,0,0,0,0,0,0,0,0,0,7,2,0	0,148,0,0,0,0,0,0,0,0,1,238,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,5,0,344	291	294
444	52,142,0,2,0,389,0,0,0,0,11,0,0	0,109,8,46,0,283,0,0,19,0,2,0,0	0,84,0,0,0,28,3,0,0,0	0,418,0,0,0,0,299,0,191,0	183	219
459	40,157,0,0,0,0,0,0,23,0,0,1,0	0,0,0,3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,135,0,0	0,0,0,0,0,22,281,1,0,0	240	213
460	0,94,0,0,0,0,0,0,0,0,0,14,0	0,12,0,0,0,0,0,0,0,0,0,0,0	92,1,0,0,0,118,324,73,0,0	124,0,0,0,0,0,182,0,0,0	249	240
461	0,59,0,0,0,5,0,0,0,12,0,0,0	3,82,0,0,0,0,0,0,0,0,0,14,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,12,0,0	220	211
465	17,0,0,0,0,78,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0,148,0,0	0,0,0,0,0,0,0,0,0,0	0,86,0,0,0,0,0,0,0,0	273	309
474	0,32,0,0,0,6,0,0,0,5,0,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,14,0,0,0,0	205,0,0,0,0,0,141,1,0,0	270	258
480	0,74,0,0,0,96,0,0,0,0,0,0,0	0,42,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,60,0,0,0,0	0,0,0,0,0,22,0,0,0,0	218	241
481	0,74,0,0,0,96,0,0,0,0,0,0,0	0,106,0,0,0,0,0,0,0,0,0,0,0	420,0,0,0,0,60,0,0,0,0	0,0,0,0,0,0,0,0,0,0	218	285
488	0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,400,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	234	222
490	0,0,0,0,0,0,0,0,0,0,77,0,0	0,0,0,0,0,190,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,126,0,1,0	216	210
504	0,21,0,0,1,0,0,1,49,0,0,426,0	0,35,0,0,407,0,0,1,3,133,0,394,0	0,0,0,0,0,0,0,0,279,146	0,0,0,565,0,3,249,0,0,0	251	266
505	0,1,0,0,0,0,0,0,0,0,0,422,0	0,0,0,0,0,1,0,0,47,0,0,0,0	0,0,0,0,0,80,52,0,0,50	0,0,0,1,0,72,210,0,0,162	235	251
506	0,0,0,12,87,0,0,0,0,0,209,0,0	0,0,0,0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,48,0,0	230	257
508	86,39,0,0,0,0,0,0,0,0,182,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,111,160,0,1,0	0,0,0,0,0,0,0,14,0,0	228	228
510	0,0,0,0,0,0,0,0,0,0,0,0,0	0,24,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,12,0,1,0,0	0,0,0,0,0,0,0,73,0,0	246	244
515	16,0,0,0,0,0,0,0,0,0,0,0,0	0,57,0,1,0,0,0,39,0,146,0,2,0	0,0,0,0,0,0,0,0,0,0	0,11,0,0,17,130,3,0,0,154	318	276
521	0,0,0,0,0,0,0,0,0,0,63,0,0	28,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,1,0,0,0,47,1,0,0,0	255	279
526	0,178,0,0,109,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,54,0,0	0,232,0,0,0,0,0,0,105,172	273	327
528	0,0,0,0,0,1,0,1,0,0,0,410,0	8,114,0,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,0,12,0,3,0	0,0,0,0,0,1,0,0,0,0	342	225
534	0,0,0,0,0,0,0,0,0,0,6,0,0	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,235	193	227
