ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3767	12,27,0,0,0,0,0,0,0,0,359,0,0	48,0,0,0,0,0,0,0,0,0,0,0,0	0,90,0,0,28,9,0,0,0,0	0,0,0,0,0,0,0,0,59,0	300	150
3768	1,134,161,0,0,0,1,279,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,56,60,1,0,33	0,0,0,0,0,0,0,0,0,0	300	150
3769	0,134,8,0,0,0,0,279,0,0,0,0,0	0,202,152,0,0,0,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,19,0,0,0,30,66,0,0,1	233	150
3776	0,16,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,64	0,0,0,0,0,0,0,1,0,0	248	150
3780	0,0,0,0,0,5,0,0,0,0,0,0,0	68,90,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5	0,0,0,0,0,0,113,0,0,0	300	150
3781	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,193,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,38,0	300	150
3786	0,0,0,0,0,0,0,0,0,0,0,0,0	0,49,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,143,26	0,0,0,0,0,102,0,13,0,0	300	150
3787	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,143,26	0,0,0,0,0,0,0,0,0,0	286	150
3791	129,61,0,0,78,0,0,0,0,0,0,0,0	0,1,0,0,0,172,0,0,0,0,0,0,0	0,0,0,0,0,183,0,0,0,51	0,0,0,0,0,0,0,0,0,0	300	150
3793	118,33,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,12,0,0,0,0,0,0,0	0,0,0,0,1,98,129,0,0,192	0,0,0,0,0,0,0,0,0,0	251	150
3795	5,0,0,0,0,0,0,0,0,0,0,0,0	57,26,0,0,0,12,0,0,0,0,0,24,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,96	300	150
3799	0,0,0,0,1,0,0,0,0,0,0,0,0	0,72,50,0,0,0,0,0,0,0,203,0,0	0,0,0,0,0,0,170,0,0,0	0,90,0,0,0,0,0,33,0,0	300	150
3809	0,0,0,0,0,0,0,0,0,0,0,0,0	3,133,0,0,0,0,0,0,10,0,0,0,0	0,0,0,0,0,0,0,0,56,3	0,0,0,0,0,0,344,0,80,0	300	150
