ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
59	12,0,0,0,0,228,0,0,0,2,0,0,7,0,0,0,0,0,2,0,159,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,56,0,1,0,0,0,0,26,2,4,0,0,26,0,14,0,0,0,0	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	243	150
61	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0	158	150
66	0,0,0,50,0,242,43,0,0,28,0,0,0,4,63,51,0,3,44,187,32,0,14,0	0,0,0,28,20,0,181,13,24,0,0,0,0,11,0,0,0,54,0,0,6,0,0,0	2,43,0,33,17,0,0,0,0,0,26,0,0,39,0,19,16,0,0,0	38,26,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0	161	150
68	2,50,0,2,0,58,110,116,66,3,0,0,4,0,0,0,315,0,1,0,0,0,2,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0	119,34,39,128,16,0,0,12,12,37,0,0,32,52,0,39,39,140,0,0	43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	218	150
74	0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,6,0,0,0,0,0	0,0,0,16,0,5,0,0,0,0,0,0,0,118,0,0,0,0,0,0,2,0,1,0	2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0	1,0,16,0,2,0,0,0,0,0,0,0,0,42,0,16,0,0,0,0	160	150
75	101,0,0,6,30,0,0,0,27,9,0,0,53,0,100,2,0,0,55,0,98,3,8,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	37,0,50,26,0,0,0,0,1,34,180,0,0,0,0,0,47,0,13,0	0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0	153	150
76	0,0,0,5,17,0,0,31,0,0,52,0,0,90,100,0,0,0,24,0,0,0,0,0	211,223,8,152,58,15,0,354,176,27,313,59,133,436,433,2,176,303,261,69,116,1,32,448	34,12,0,24,21,0,0,0,0,22,0,0,1,0,0,0,4,0,0,0	327,68,243,168,0,0,0,50,73,277,138,0,235,144,0,82,82,176,11,0	198	150
78	0,0,0,0,0,0,0,17,26,1,0,0,0,70,0,0,0,0,0,0,0,9,0,0	0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	172	150
85	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,6,0,0,0,0,50,0,0,0,12,0,9,0,0,10,0	0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0	154	150
87	0,0,0,27,0,86,0,111,0,0,0,0,0,0,25,0,0,99,12,57,0,0,14,3	0,0,0,21,2,0,0,0,0,0,0,0,0,43,0,0,0,88,0,0,67,0,0,0	54,10,133,69,0,378,197,5,3,0,0,0,9,0,0,0,24,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	180	150
