ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1306	0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0	208	192
1309	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0	0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	49,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,1,37,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	276	300
1313	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,70,0,0,0,13,0,0,13,0,0,0,9,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	22,0,98,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0	300	300
1314	0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,0,16,0,0,0,37,7,0,0,0,0,0,0,0,84,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	280	277
1316	122,0,0,0,0,4,0,13,31,8,0,0,74,0,0,0,3,0,0,0,0,0,0,0	156,0,0,14,11,0,105,42,15,4,0,0,93,57,2,110,21,0,2,129,0,0,5,32	0,0,0,0,2,0,0,96,23,1,0,0,0,43,0,31,0,0,0,0	0,75,0,0,0,30,25,83,17,16,0,1108,10,0,0,0,7,0,0,0	300	300
1317	252,292,122,245,136,170,10,177,144,8,28,63,152,547,174,33,39,63,97,661,126,217,54,105	692,138,71,247,192,218,0,404,179,13,356,1,386,255,603,101,214,0,365,166,2,15,91,104	216,19,127,185,42,2,2,93,144,398,321,0,117,200,0,117,10,105,53,0	805,40,372,153,0,1,0,47,293,609,474,0,316,587,0,324,87,510,169,0	288	300
1320	0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0	0,0,0,0,0,156,0,110,22,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0	20,0,0,4,0,0,0,1,6,95,0,0,11,0,0,0,0,0,0,0	241	294
1321	0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0	241	294
1322	0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0	0,14,16,1,5,156,0,0,30,0,0,1,0,0,0,0,58,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,0,0,4,38,0	241	223
1323	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,16,1,5,156,0,0,30,0,0,1,0,0,0,0,58,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,0,0,4,38,0	294	223
1324	0,0,0,5,33,0,0,0,0,0,0,0,0,0,39,0,0,0,25,0,0,0,8,0	0,14,8,1,5,156,0,0,30,0,0,1,0,0,0,0,58,0,0,0,0,0,0,3	0,0,0,8,0,0,0,92,0,0,0,0,34,24,0,21,0,0,2,0	0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,0,0,4,38,0	294	223
1326	0,0,0,0,0,0,0,110,21,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0	0,0,0,9,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0	15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0	223	202
1327	205,0,0,13,0,0,0,34,0,0,0,0,119,0,0,7,0,0,0,107,0,0,0,0	0,142,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,109,1,0	0,0,30,0,16,0,0,0,0,60,0,0,61,0,0,0,0,0,0,0	0,50,1,0,18,0,0,2,41,9,206,0,0,0,0,0,0,0,0,0	223	233
1328	0,15,0,14,0,46,0,0,0,0,0,0,0,25,9,0,0,0,2,0,46,0,10,0	0,0,0,1,11,0,0,0,20,22,0,0,0,93,76,0,0,0,32,0,0,0,0,38	44,52,0,14,2,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0	28,0,55,44,12,0,0,0,0,0,0,0,1,10,0,6,9,0,0,0	272	251
1330	138,170,0,0,0,28,0,0,6,2,0,0,71,0,21,0,0,0,5,0,0,0,3,6	0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	20,0,1,18,5,1,0,0,0,74,315,0,6,0,0,0,0,0,0,0	17,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0	280	230
1331	0,0,0,2,20,0,0,7,0,0,0,0,0,0,58,0,0,0,32,0,0,0,0,0	0,0,0,34,0,0,0,0,47,5,5,0,0,85,0,0,0,1,0,0,0,2,5,0	0,13,41,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0	0,1,27,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0	239	267
1332	0,47,0,28,0,0,0,0,15,0,0,0,0,10,15,0,0,0,7,0,106,0,2,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	27,0,12,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0	0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	300
1335	0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0	0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0	197	220
1336	0,0,0,13,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,4,22	0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0	0,0,0,0,0,0,0,0,14,0,0,0,20,0,0,0,0,0,0,0	215	197
1337	0,0,0,0,0,2,0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,2,68	0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0	0,0,0,2,0,0,0,0,1,57,0,0,0,46,0,25,7,47,0,0	45,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0	300	300
