ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
124	121,109,85,124,48,0,112,273,11,72,62,11,84,277,32,114,229,79,20,157,0,18,21,61	105,0,0,9,2,0,0,0,0,0,0,0,41,0,0,38,0,0,0,0,0,0,11,33	25,141,3,64,126,0,0,0,10,2,144,0,2,48,0,15,48,0,7,0	12,1,0,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,8,0	1319	150
126	0,5,0,11,36,0,0,0,0,1,0,0,0,3,8,33,0,0,6,0,15,16,7,0	533,0,41,229,119,2,0,90,75,0,19,1,333,167,151,36,154,3,87,215,21,2,21,77	18,0,87,0,0,17,10,0,0,20,221,0,95,0,0,0,19,0,0,0	343,62,83,210,26,175,96,33,64,39,18,0,273,41,1,29,47,0,79,0	502	150
127	10,0,12,0,13,0,0,0,47,0,74,0,3,0,16,12,0,0,3,95,0,0,18,20	0,0,36,0,0,0,0,10,24,1,4,4,0,87,41,0,298,0,17,0,0,0,6,71	0,0,4,0,0,0,0,0,0,0,0,0,57,29,0,4,0,1,0,0	36,21,0,14,5,0,0,0,14,111,82,0,0,11,0,4,20,0,0,0	1519	150
131	0,0,0,1,0,0,170,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,6,2	122,0,0,22,18,54,0,1,0,1,0,0,73,47,0,0,0,0,0,0,0,0,3,21	0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,36,0,0,0,0,0,48,19,99,0,3,50,0,27,0,0,0,0	474	150
132	0,9,0,4,8,108,0,7,0,40,6,0,0,0,31,0,0,0,4,0,0,0,7,3	0,0,62,20,19,0,0,0,0,2,0,0,0,19,0,0,0,0,0,122,0,83,9,0	13,59,0,0,3,0,0,0,33,61,0,0,0,4,0,1,0,0,41,0	39,0,2,0,0,0,0,9,48,3,61,0,0,52,0,28,4,0,0,0	1667	150
134	0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,6,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,54,0,7,0	0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,17,3,0,0,0,0,2,69,0,0,0,0,0,0,0,0,0	308	150
137	0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0	0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0	0,0,101,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0	225	150
138	0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0	0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	271	150
141	0,85,0,1,0,0,0,29,0,8,0,0,0,1,0,0,0,0,0,21,0,0,0,56	0,0,26,2,0,0,0,2,2,0,0,0,0,48,115,0,0,0,59,0,44,0,0,0	0,0,2,0,0,0,0,0,12,2,0,0,1,0,0,0,0,0,0,0	18,14,52,1,0,0,0,0,0,139,29,0,0,31,0,20,0,15,2,0	305	150
143	0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	252	150
