ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
62	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,15,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0	300	150
66	0,0,0,19,2,0,0,0,0,16,0,0,0,0,109,0,0,0,33,0,0,0,0,0	3,34,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,134,0,0,10,1	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	1,0,0,12,0,0,0,0,0,116,28,0,0,0,0,0,0,0,0,0	300	150
67	0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,0,0,0,0,0,0,0,3,0	0,20,38,10,38,0,0,112,0,0,0,0,0,8,0,0,1,0,0,56,0,0,29,0	57,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0	35,0,0,12,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0	300	150
68	0,33,0,18,5,106,0,66,0,0,98,47,0,60,12,41,0,0,0,0,0,0,16,3	609,1682,252,609,258,782,519,1843,388,75,261,97,358,1187,1094,132,252,114,588,354,334,60,177,176	0,0,0,3,0,0,0,6,4,19,16,0,6,3,0,2,0,0,4,0	959,290,516,831,39,1,0,169,389,946,1450,0,1002,529,2,350,118,84,11,0	300	150
72	0,0,0,36,34,0,0,31,1,0,52,0,0,91,100,0,0,0,24,12,3,0,2,0	211,223,8,152,58,15,0,354,176,27,313,59,133,436,433,2,176,303,261,69,116,1,32,448	111,12,147,26,21,0,0,22,0,72,36,0,1,0,0,0,4,0,0,0	327,68,243,168,0,0,0,50,73,277,138,0,235,144,0,82,82,176,11,0	300	150
74	0,78,0,4,13,0,0,4,0,0,185,0,0,0,0,0,0,77,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,73,0,0,0,0,0,0,38,16,0,0,0,0,0,0,0,7,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	233	150
75	0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0	0,0,23,24,0,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,35,0,0,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	17,14,0,47,0,0,0,0,12,83,0,0,0,0,0,0,8,0,0,0	220	150
76	0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0	0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
78	0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,126,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,38,0,0,0,0	300	150
83	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0	37,0,83,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0	225	150
