ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1985	0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0	0,1,0,0,0,0,0,0,0,0,79,0,0,114,6,0,0,0,3,0,0,0,2,0	0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,67,28,0,0,0,0,0,0,0,0,0	230	150
1987	87,143,1,58,59,10,0,73,0,0,0,0,30,68,0,0,0,142,0,112,0,0,1,0	0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,0,0,7,1,0,0,15,6,18,5,0,0,125,0,28,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	916	150
1990	0,0,32,5,0,0,0,33,0,0,0,43,0,0,3,0,0,0,0,1,0,0,1,0	0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,4,8,15,0,0,0,1,2,7,10,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0	155	150
1991	0,0,32,0,0,63,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0	0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,118	0,0,2,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	155	150
1992	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,10,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	1,0,0,53,0,0,0,0,0,18,0,0,25,0,0,0,0,0,0,0	154	150
2002	0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	143,0,28,42,39,21,0,4,47,1,45,0,60,0,121,0,63,1,54,72,0,0,22,0	0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0	62,0,29,87,4,0,0,0,34,63,74,0,0,78,0,38,0,0,35,0	189	150
2003	86,310,19,88,76,9,133,77,13,14,32,0,63,64,49,39,0,96,20,1,206,38,38,63	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0	373,47,47,44,27,0,0,23,25,52,138,0,38,50,9,24,140,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	155	150
2004	0,0,0,0,7,0,0,4,0,0,0,0,0,0,2,4,4,0,2,0,30,0,34,36	0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,15,0,0,0,0,0	0,23,0,0,1,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	214	150
2006	56,0,0,8,8,0,0,0,3,0,0,18,41,24,20,0,0,0,23,38,0,0,0,0	0,29,0,21,0,1,0,148,0,5,0,0,0,4,25,0,0,0,19,0,134,0,0,0	15,34,0,9,0,0,0,0,0,5,83,0,18,10,0,4,0,0,0,0	75,26,14,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0	153	150
2007	255,23,60,13,72,15,0,94,6,0,50,0,172,108,114,18,7,0,48,0,0,0,6,14	0,0,0,0,3,0,0,82,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0	33,0,2,54,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0	153	150
2011	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,16,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0	6,0,2,11,0,0,0,0,0,6,80,0,0,0,0,0,0,0,0,0	165	150
2012	0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,16,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	0,0,2,18,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0	153	150
2017	394,40,136,202,16,307,1,2,77,96,493,146,118,382,327,22,441,323,93,341,167,21,54,103	36,18,42,80,11,120,22,39,0,0,76,0,34,121,0,0,0,0,0,0,0,0,4,0	239,346,288,38,308,70,17,24,90,469,449,2150,24,302,0,93,542,3,1,1	8,52,86,24,11,0,0,1,29,222,63,0,0,92,0,69,0,0,0,0	3050	150
2018	114,84,32,138,102,0,0,92,56,18,48,247,48,465,60,40,0,52,43,76,106,80,25,0	0,0,0,24,28,0,0,0,3,29,80,0,0,4,6,0,0,0,8,0,0,0,0,0	178,96,178,96,0,77,25,27,19,458,107,0,4,50,3,27,88,72,0,0	0,4,81,1,0,0,0,0,23,27,6,2643,7,11,0,10,0,1,0,0	204	150
2019	0,0,0,8,14,0,0,0,0,16,0,0,0,0,101,48,125,0,26,0,79,0,13,10	159,2,40,26,0,0,0,0,0,0,55,0,114,0,33,0,26,0,18,63,0,0,0,36	0,24,0,0,2,3,0,0,0,30,0,0,0,50,0,17,3,0,0,0	8,0,0,24,0,0,0,3,0,0,37,0,18,0,0,0,15,0,4,0	183	150
2039	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0	207,464,115,28,20,6,0,391,19,27,173,0,93,497,97,1,84,89,55,0,0,0,27,45	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	279,6,101,164,11,10,2,2,128,167,136,0,110,111,0,55,238,0,0,0	183	150
2041	0,0,0,10,41,0,0,2,10,35,0,0,0,0,1,4,67,0,1,1,0,73,10,7	0,0,15,8,0,0,0,10,8,0,0,0,1,0,0,0,0,0,0,5,0,0,6,31	1,56,0,0,0,0,0,0,34,40,1,0,8,0,0,0,0,0,0,0	54,0,78,78,4,0,0,0,1,49,48,0,4,79,0,59,78,0,0,0	153	150
