ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
26	0,0,0,0,0,0,0,39,0,0,0,1,0,8,0,67,0,0,0,178,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	300	150
28	0,0,6,0,15,0,0,11,34,1,0,0,0,0,0,75,0,273,1,0,0,79,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	55,3,157,0,1,0,0,0,74,62,0,0,31,0,0,2,4,0,0,0	0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,127,0,0,0	300	150
29	220,132,108,62,213,16,29,315,0,40,270,47,122,314,203,104,230,304,112,485,193,72,44,58	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	152,52,37,119,70,4,7,18,101,296,96,0,63,72,0,74,38,95,20,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	246	150
30	36,0,0,36,36,95,0,125,29,6,7,24,21,114,4,0,0,0,2,97,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0	47,23,0,1,9,0,0,32,23,44,171,0,3,45,1,31,103,0,0,0	0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0	215	150
31	36,0,0,35,36,95,0,125,53,6,7,24,21,114,4,0,0,0,2,97,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47,23,0,1,4,0,0,32,23,44,171,0,0,45,1,31,103,0,0,0	56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	215	150
32	55,0,9,71,76,95,188,171,29,8,15,48,27,124,25,0,0,0,21,97,0,19,11,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	119,86,62,8,29,0,0,34,24,99,211,0,0,89,1,58,197,0,0,0	56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
33	55,45,9,94,103,95,188,185,29,8,37,48,27,157,25,0,0,4,21,97,0,19,16,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	139,86,62,8,29,33,22,34,62,117,211,0,0,91,1,58,197,0,81,0	56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
34	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0	56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	217	150
35	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	217	150
42	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0	187,123,0,43,42,19,0,51,19,1,0,0,113,89,10,0,0,0,7,0,0,0,17,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,118,6,4,2,0,0,0,434,0,68,0,0,0,7,0,5,0	300	150
